Name,LineNum,Line
"pseudo-suturalis, Tunitella Orbigny, 1852",25455,"pseudo-suturalis, Tunitella Orbigny, 1852 [in 1850-1852], 3:33"
"pseudo-tiara, Cerithium Orbigny, 1852",25456,"pseudo-tiara, Cerithium Orbigny, 1852 [in 1850-1852], 3:80"
"pseudo-tiarella, Cerithium Orbigny, 1852",25457,"pseudo-tiarella, Cerithium Orbigny, 1852 [in 1850-1852], 3:81"
"pseudo-tuberosa, Ranella Orbigny, 1852",25458,"pseudo-tuberosa, Ranella Orbigny, 1852 [in 1850-1852], 3:77"
"pseudoturbinda, Pleurotoma Orbigny, 1852",25459,"pseudoturbinda, Pleurotoma Orbigny, 1852 [in 1850-1852], 3:135"
"pseudo-turgida, Venus Orbigny, 1852",25460,"pseudo-turgida, Venus Orbigny, 1852 [in 1850-1852], 3:105"
"pseudo-turritella, Cerithium Orbigny, 1852",25461,"pseudo-turritella, Cerithium Orbigny, 1852 [in 1850-1852], 3:81"
"pseudovesicularis, Ostrea Gümbel, 1861",25462,"pseudovesicularis, Ostrea Gümbel, 1861:659"
"pseudovesta, Chemnitzia Gümbel, 1861",25463,"pseudovesta, Chemnitzia Gümbel, 1861:420,422"
"pseudowabrensis, Lucina Loriol, in Loriol and Cotteau, 1867",25464,"pseudowabrensis, Lucina Loriol, in Loriol and Cotteau, 1867, 21: 580, plate 9: figure 12"
"psilia, Ferussacia Bourguignat, 1864",25465,"psilia, Ferussacia Bourguignat, 1864c, 2:33"
"psilia, Limnaea Bourguignat, 1862",25466,"psilia, Limnaea Bourguignat, 1862b, 14:61; 1862e:101, plate 11: figures 7-10"
"psilinotus, Mytilus Ryckholt, 1852",25467,"psilinotus, Mytilus Ryckholt, 1852 [in 1852-1862], 1:145, plate 9: figures 1, 2"
"psilomitum, Cyclostoma Pfeiffer, 1851",25468,"psilomitum, Cyclostoma Pfeiffer, 1851e:250; 1854 [in 1843-1854], 1(19):319, plate 41: figures 24, 25; as Cyclophorus, Reeve, 1861 [in 1851-1870], 13(Cyclophorus): plate 17: species 84"
"psilonoti, Astarte Quenstedt, 1856",25469,"psilonoti, Astarte Quenstedt, 1856 Jin 1856-1858]:45, plate 3: figure 14"
"psilonoti, Cucullaea Quenstedt, 1856",25470,"psilonoti, Cucullaea Quenstedt, 1856 [in 1856-1858]:50, plate 4: figure 22"
"psilonoti, Modiola Quenstedt, 1856",25471,"psilonoti, Modiola Quenstedt, 1856 [in 1856-1858]:48, plate 4: figure 13"
"psilonoti, Myoconcha Quenstedt, 1856",25472,"psilonoti, Myoconcha Quenstedt, 1856 [in 1856-1858]:48, plate 4: figure 15"
"psilonoti, Pleurotomaria Quenstedt, 1856",25473,"psilonoti, Pleurotomaria Quenstedt, 1856 [in 1856-1858]:5O, plate 5: figure 5"
"psittacea, Navicella Reeve, 1856",25474,"psittacea, Navicella Reeve, 1856 [in 1851-1870], 9(Navicella): plate 5: species 23"
"psittacina, Helix Deshayes, 1861",25475,"psittacina, Helix Deshayes, 1861b, 9:350, plate 16: figures 3-5"
"psorica, Helicina Morelet, 1863",25476,"psorica, Helicina Morelet, 1863 [in 1858-1875]:216, plate 10: figure"
"psorica, Melania Morelet, 1864",25477,"psorica, Melania Morelet, 1864b, 12:287"
"psoricus, Unto Morelet, 1851",25478,"psoricus, Unto Morelet, 1851a, 2:25"
"psyche, Helix (Corasia) Angas, 1869",25479,"psyche, Helix (Corasia) Angas, 1869b:624, plate 48: figure 1"
"psyche, Maclurea Billings, 1865",25480,"psyche, Maclurea Billings, 1865:244"
"psyche, Subulites Billings, 1865",25481,"psyche, Subulites Billings, 1865:188, figure 169"
"pterineaeformis, Myalina Winchell, 1862",25482,"pterineaeformis, Myalina Winchell, 1862:412"
"pterocera, Rhealaria Ryckholt, 1862",25483,"pterocera, Rhealaria Ryckholt, 1862 [in 1852-1862], 3: plate 33: figures 21, 22"
"pterocycloides, Cyclostoma (Cyclotus) Pfeiffer, 1854",25484,"pterocycloides, Cyclostoma (Cyclotus) Pfeiffer, 1854x:300"
"pteropsis, Crassatella Conrad, 1860",25485,"pteropsis, Crassatella Conrad, 1860a, 4:279, plate 46: figure 9"
"pteropsis, Crassatella Gabb, 1860",25486,"pteropsis, Crassatella Gabb, 1860h, 4:395, plate 68: figure 28"
"pterostomus, Trochus Bronn, 1860",25487,"pterostomus, Trochus Bronn, 1860:119, figure 2"
"ptilota, Helix Bourguignat, 1860",25488,"ptilota, Helix Bourguignat, 1860c:55, plate 1: figures 5-8"
"ptychodes, Natica Ryckholt, 1860",25489,"ptychodes, Natica Ryckholt, 1860 [in 1852-1862], 3: plate 24: figures 24, 25"
"ptychodia, Helix Bourguignat, 1863",25490,"ptychodia, Helix Bourguignat, 1863 [in 1863-1870], 3:66, plate 10: figures 4-6"
"ptychomphala, Helix Pfeiffer, 1851",25491,"ptychomphala, Helix Pfeiffer, 1851f:254; Reeve, 1852 [in 1851- 1870], 7(Helix): plate 126: species 760; Pfeiffer, 1853 [in 1853- 1854], 1(123):374, plate 140: figures 11, 12; Cox, 1868:24, plate 7: figure 1 a; plate 18: figure 5"
"ptychophora, Helix Brown, 1870",25492,"ptychophora, Helix Brown, 1870, 18:392"
"ptychoraphe, Cyclotus Martens, 1864",25493,"ptychoraphe, Cyclotus Martens, 1864f:l 17; 1867f, 2:125, plate 2: figure 11"
"ptychoraphe, Glandina Weinland and Martens, in Martens, 1859",25494,"ptychoraphe, Glandina Weinland and Martens, in Martens, 1859b, 6:57"
"ptychoraphe, Hyalina Weinland and Martens, in Martens, 1859",25495,"ptychoraphe, Hyalina Weinland and Martens, in Martens, 1859a, 6: 18"
"ptychostyla, Helix Martens, 1860",25496,"ptychostyla, Helix Martens, 1860c:8; 1867f, 2:74, plate 13: figure 12"
"ptychostyla, Helix Pfeiffer, 1862",25497,"ptychostyla, Helix Pfeiffer, 1862i, 10:40, plate 6: figure 2"
"ptychostylus, Bulimus Pfeiffer, 1858",25498,"ptychostylus, Bulimus Pfeiffer, 1858e:256, plate 42: figure 7"
"puberula, Anodonta Gould, 1852",25499,"puberula, Anodonta Gould, 1852, 12:434, figure 548"
"pubescens, Buccinum Küster, 1858",25500,"pubescens, Buccinum Küster, 1858 [in 1858-1860], 3(la):73, plate 13: figures 8, 9"
"pubescens, Helix Pfeiffer, 1851",25501,"pubescens, Helix Pfeiffer, 1851d:147; Reeve, 1852 [in 1851-1870], 7(Helix): plate 64: species 328"
"pubicepa, Helix Martens, 1863",25502,"pubicepa, Helix Martens, 1863c, 10:177; as Cochlostyla, 1864f:269; as Helix, 1867f, 2:329, plate 18: figure 2"
"pubigera, Arca Philippi, 1851",25503,"pubigera, Arca Philippi, 1851 [in 1851-1852], 8:52"
"pudens, Prosopostoma Ryckholt, 1862",25504,"pudens, Prosopostoma Ryckholt, 1862 [in 1852-1862], 3: plate 36: figure 3"
"pudibunda, Helix Cox, 1868",25505,"pudibunda, Helix Cox, 1868:4, plate 2: figure 11"
"pudica, Amphiperas (Ovula) A. Adams, 1854",25506,"pudica, Amphiperas (Ovula) A. Adams, 1854f: 131; Reeve, 1862 [in 1851-1870], 15(Ovulum): plate 2: species 6"
"pudica, Cytherea Menke, in Philippi, 1851",25507,"pudica, Cytherea Menke, in Philippi, 1851 [in 1851-1852], 8:72"
"pudica, Helicina Drouet, 1859",25508,"pudica, Helicina Drouet, 1859b:9O, plate 3: figures 35, 36"
"pudica, Helix Pfeiffer, 1861",25509,"pudica, Helix Pfeiffer, 1861c, 7:236"
"pudica, Melania Lea, 1861",25510,"pudica, Melania Lea, 1861g:120; as Goniobasis, 1863e, 5:222, plate 34: figure 7"
"pudica, Mitra Pease, 1860",25511,"pudica, Mitra Pease, 1860a: 146"
"pudica, Nerinea Gemmellaro, 1865",25512,"pudica, Nerinea Gemmellaro, 1865, 1:22, plate 3; figures 17-19"
"pudica, Pholadomya Contejean, 1857",25513,"pudica, Pholadomya Contejean, 1857, Kimm., p.248, pi. 9, fig. 4"" [Quoted from Thurmann and Etallon, 1862:158, plate 16: figure 8.]"
"pudica, Scintilla Deshayes, 1855",25514,"pudica, Scintilla Deshayes, 1855b:178; G. Sowerby, 1862 [in 1847- 1886]:176, plate 235: figure 12"
"pudicus, Actaeon A. Adams, 1854",25515,"pudicus, Actaeon A. Adams, 1854c:6O; as Tornatella, Reeve, 1865 [in 1851-1870], 15(Tornatella): plate 3: species 13"
"pudicus, Unio Lea, 1860",25516,"pudicus, Unio Lea, 1860d:92; 1860m, 4:346, plate 56: figure 171; G. Sowerby, 1868 [in 1865-1870], 16(Unio): plate 81: species 427"
"puella, Callista pannosa P. Carpenter, 1864",25517,"puella, Callista pannosa P. Carpenter, 1864d, 13:312"
"puella, Columbella Sowerby, in Reeve, 1858",25518,"puella, Columbella Sowerby, in Reeve, 1858 [in 1851-1870], NUMBER 294 449 1 l(Columbella): plate 13: species 65"
"puella, Crassatella Mayer, 1861",25519,"puella, Crassatella Mayer, 1861 [in 1861-1870], 9:55"
"puella, Dosinia Angas, 1867",25520,"puella, Dosinia Angas, 1867d:909, plate 44: figure 4"
"puella, Dosinia E. Römer, 1862",25521,"puella, Dosinia E. Römer, 1862f:57, plate 11: figure 1; 1863e, 10:89"
"puella, Natica Philippi, 1852",25522,"puella, Natica Philippi, 1852 [in 1849-1853], 2(1):64, plate 10: figure 7"
"puella, Neritella Gould, 1859",25523,"puella, Neritella Gould, 1859a, 7:43"
"puella, Panopaea G. Sowerby, in Dixon, 1850",25524,"puella, Panopaea i. Sowerby, in Dixon, 1850:115, 224, plate 14: figure 14"
"puella, Pleurotoma F. Edwards, 1860",25525,"puella, Pleurotoma F. Edwards, 1860 [in 1852-1877], 3:305, plate 31: figures 15 a,b"
"puella, Psammobia Deshayes, 1854",25526,"puella, Psammobia Deshayes, 1854c:320; Reeve, 1857 [in 1851- 1870], 10(Psammobia): plate 1: species 2"
"puella, Pullastra Mayer, in Studer, 1853",25527,"puella, Pullastra Mayer, in Studer, 1853b, 274:82"
"puella, Tellina C.B. Adams, 1852",25528,"puella, Tellina C.B. Adams, 1852d, 5:507, 546"
"puella, Trochus Philippi, 1851",25529,"puella, Trochus Philippi, 1851 [in 1851-1852], 8:41; 1855 [in 1846- 1855], 2(3):327, plate 46: figure 12"
"puella, Volvarina Gould, 1860",25530,"puella, Volvarina Gould, 1860 [in 1860-1861], 7:385"
"puellaris, Astarte Loriol, in Loriol and Cotteau, 1867",25531,"puellaris, Astarte Loriol, in Loriol and Cotteau, 1867, 21:591, plate 11: figures 15, 16"
"puellula, Venus Gould, 1861",25532,"puellula, Venus Gould, 1861b, 8:30"
"puerilis, Natica Gould, 1859",25533,"puerilis, Natica Gould, 1859a, 7:44"
"puertoplatense, Choanopoma Pfeiffer, in Hjalmarson and Pfeiffer, 1858",25534,"puertoplatense, Choanopoma Pfeiffer, in Hjalmarson and Pfeiffer, 1858, 5:140, plate 2: figures 7, 8"
"puggaardi, Fusus Beyrich, 1856",25535,"puggaardi, Fusus Bey rich, 1856 [in 1853-1856], 8:56, plate 21: figures 2, 3"
"pugil, Voluta F. Edwards, 1854",25536,"pugil, Voluta F. Edwards, 1854 [in 1852-1877], 3:159, plate 22: figures 1 a-c"
"pugilis, Act aeon (Solidula) Stoliczka, 1868",25537,"pugilis, Act aeon (Solidula) Stoliczka, 1868 [in 1867-1868], 2:415, plate 27: figures 8, 9"
"pugillum, Natica Thurmann, in Thurmann and Etallon, 1862",25538,"pugillum, Natica Thurmann, in Thurmann and Etallon, 1862:116, plate 9: figure 71"
"pugio, Unio Benson, 1862",25539,"pugio, Unio Benson, 1862a, 10:193; G. Sowerby, 1868 [in 1865- 1870], 16(Unio): plate 95: species 516"
"pugioniformis, Melania Philippi, 1851",25540,"pugioniformis, Melania Philippi, 1851 [in 1851-1852], 8:83"
"pulcellum, Conocardium White and Whitfield, 1862",25541,"pulcellum, Conocardium White and Whitfield, 1862, 8:299"
"pulchella, Achatina (Oleacina) Pfeiffer, 1856",25542,"pulchella, Achatina (Oleacina) Pfeiffer, 1856o:379"
"pulchella, Achatinella Pfeiffer, 1855",25543,"pulchella, Achatinella Pfeiffer, 1855h:6, plate 30: figure 2"
"pulchella, Ammonicerina O. Costa, 1861",25544,"pulchella, Ammonicerina O. Costa, 1861:71, plate 12: figures 1 a,b"
"pulchella, Anomalocardia Dunker, 1868",25545,"pulchella, Anomalocardia Dunker, 1868 [in 1858-1870], 2:113, plate 38: figures 6-9"
"pulchella, Astarte Baily, 1858",25546,"pulchella, Astarte Baily, 1858, 14:146, plate 9: figures 10 a-c"
"pulchella, Avicula Reeve, 1857",25547,"pulchella, Avicula Reeve, 1857 [in 1851-1870], 10(Avicula): plate 8: species 22"
"pulchella, Bulla Deshayes, 1863",25548,"pulchella, Bulla Deshayes, 1863 [in 1856-1865], 2:647, plate 40: figures 19-21"
"pulchella, Bythinia thermalis Gentiluomo, 1868",25549,"pulchella, Bythinia thermalis Gentiluomo, 1868k, 1:96"
"pulchella, Cerithiopsis Jeffreys, 1858",25550,"pulchella, Cerithiopsis Jeffreys, 1858 [in 1858-1859], 2:129, plate 5: figures 8 a-c"
"pulchella, Chione H. Adams, 1870",25551,"pulchella, Chione H. Adams, 1870a:7, plate 1: figure 7"
"pulchella, Chrysallida A. Adams, 1860",25552,"pulchella, Chrysallida A. Adams, 1860b, 5:479"
"pulchella, Chrysallida A. Adams, 1861",25553,"pulchella, Chrysallida A. Adams, 1861g, 8:302"
"pulchella, Clathurella Pease, 1860",25554,"pulchella, Clathurella Pease, 1860a: 144"
"pulchella, Conradia A. Adams, 1861",25555,"pulchella, Conradia A. Adams, 1861 g, 8:307"
"pulchella, Cylindrella maugeri Chitty, 1853",25556,"pulchella, Cylindrella maugeri Chitty, 1853, 1:8"
"pulchella, Cyprina Loriol, in Loriol and Pellat, 1867",25557,"pulchella, Cyprina Loriol, in Loriol and Pellat, 1867, 19:55, plate 4: figures 10, 11"
"pulchella, Dunkeria A. Adams, 1860",25558,"pulchella, Dunkeria A. Adams, 1860e, 6:120"
"pulchella, Euryta A. Adams and Angas, 1863",25559,"pulchella, Euryta A. Adams and Angas, 1863b:418, plate 37: figure 14"
"pulchella, Gena A. Adams, 1850",25560,"pulchella, Gena A. Adams, 1850c:38; [reprinted 1851, 7:224]; 18541: 831, plate 173: figures 17-19"
"pulchella, Goniobasis Lea, 1868",25561,"pulchella, Goniobasis Lea, 1868e: 151"
"pulchella, Helix Dupuy, 1850",25562,"pulchella, Helix Dupuy, 1850, 1:305"
"pulchella, Helix balearica Rossmässler, 1854",25563,"pulchella, Helix balearica Rossmässler, 1854 [in 1854-1859], 3(13): 10, plate 63: figure 797"
"pulchella, Idalia Alder and Hancock, 1854",25564,"pulchella, Idalia Alder and Hancock, 1854, 14:103"
"pulchella, Isanda A. Adams, 1853",25565,"pulchella, Isanda A. Adams, 1853j:190"
"pulchella, Lacuna Deshayes, 1861",25566,"pulchella, Lacuna Deshayes, 1861 [in 1856-1865], 2:378, plate 17: figures 16-18"
"pulchella, Limnaeaperegra Roffiaen, 1868",25567,"pulchella, Limnaeaperegra Roffiaen, 1868, 3:77, plate I: figure 8"
"pulchella, Melania Anthony, in Gould, 1851",25568,"pulchella, Melania Anthony, in Gould, 1851r, 3:361; Reeve, 1860, [in 1851-1870], 12(Melania): plate 37: species 257"
"pulchella, Nassa (Alectrion) A. Adams, 1851",25569,"pulchella, Nassa (Alectrion) A. Adams, 1851b: 108; Reeve, 1853 [in 1851-1870], 8(Nassa): plate 14: species 90"
"pulchella, Natica Piette, 1855",25570,"pulchella, Natica Piette, 1855a, 12:1120"
"pulchella, Navicella Reeve, 1856",25571,"pulchella, Navicella Reeve, 1856 [in 1851-1870], 9(Navicella): plate 6: species 25"
"pulchella, Neaera (Cardiomya) H. Adams, 1870",25572,"pulchella, Neaera (Cardiomya) H. Adams, 1870f:789, plate 48: figure 4"
"pulchella, Nerita Buvignier, 1852",25573,"pulchella, Nerita Buvignier, 1852, atlas page 30, plate 22: figure 28"
"pulchella, Neritina Reeve, 1855",25574,"pulchella, Neritina Reeve, 1855 [in 1851-1870], 9(Neritina): plate 21: species 91"
"pulchella, Niphonia A. Adams, 1860",25575,"pulchella, Niphonia A. Adams, 1860g, 6:336"
"pulchella, Panopea Cotteau, 1855",25576,"pulchella, Panopea Cotteau, 1855 [in 1853-1857]:50"
"pulchella, Pecten Reeve, 1853",25577,"pulchella, Pecten Reeve, 1853 [in 1851-1870], 8(Pecten): plate 32: species 142"
"pulchella, Physa hypnorum A. Moquin-Tandon, 1855",25578,"pulchella, Physa hypnorum A. Moquin-Tandon, 1855b, 2:456"
"pulchella, Pupa ringens A. Moquin-Tandon, 1855",25579,"pulchella, Pupa ringens A. Moquin-Tandon, 1855b, 2:362"
"pulchella, Rapana (Rhizochilus) A. Adams, 1853",25580,"pulchella, Rapana (Rhizochilus) A. Adams, 1853b:98"
"pulchella, Ringicula Shumard, 1861",25581,"pulchella, Ringicula Shumard, 1861, 8:192"
"pulchella, Rissoa Baudon, 1853",25582,"pulchella, Rissoa Baudon, 1853b, 4:327, plate 9: figure 5"
"pulchella, Scalaria Adams, in Gould, 1870",25583,"pulchella, Scalaria Adams, in Gould, 1870, 2:313"
"pulchella, Sentele A. Adams, 1853",25584,"pulchella, Sentele A. Adams, 1853b:97; as Amphidesma, Reeve, 1853 [in 1851-1870], 8(Amphidesma): plate 7: species 48"
"pulchella, Succinea putris A. Moquin-Tandon, 1855",25585,"pulchella, Succinea putris A. Moquin-Tandon, 1855b, 2:56"
"pulchella, Terebra Deshayes, 1857",25586,"pulchella, Terebra Deshayes, 1857c, 6:94, plate 5: figure 4; 1859:297; Reeve, 1860 [in 1851-1870], 12(Terebra): plate 16: species 71"
"pulchella, Teredo Terquem and Jourdy, 1869",25587,"pulchella, Teredo Terquem and Jourdy, 1869, 9:70, plate 4: figures 18, 19"
"pulchella, Voluta G. Sowerby, 1850",25588,"pulchella, Voluta G. Sowerby, 1850c, 6:46, plate 9: figure 4"
"pulchelloides, Straparollus Rigaux and Sauvage, 1868",25589,"pulchelloides, Straparollus Rigaux and Sauvage, 1868, 3:59, plate 3: figures 6-8"
"pulchellum, Buccinum C.B. Adams, 1851",25590,"pulchellum, Buccinum C.B. Adams, 1851b, 8:130; [reprinted 1851, 5: 46]"
"pulchellum, Caecum Stimpson, 1851",25591,"pulchellum, Caecum Stimpson, 1851g, 4:112; 1851a:36. plate 2: figure 3: Gould, 1870, 2:315, figure 583"
"pulchellum, Carychium Freyer, 1855",25592,"pulchellum, Carychium Freyer, 1855, 15:20, plate figure 4"
"pulchellum, Cerithium Laube, 1870",25593,"pulchellum, Cerithium Laube, 1870 [in 1866-1870], 20(2):9, plate 30: figure 2"
"pulchellum, Cyclostrema Dunker, 1859",25594,"pulchellum, Cyclostrema Dunker, 1859 [in 1859-1860], 6:225; 1861b: 20, plate 3: figure 5"
"pulchellum, Solarium Baily, 1855",25595,"pulchellum, Solarium Baily, 1855, 11:457, plate 12: figure 3"
"pulchellum, Solarium Tiberi, 1868",25596,"pulchellum, Solarium Tiberi, 1868e, 16:179"
"pulchellus, Aulus Dunker, 1852",25597,"pulchellus, Aulus Dunker, 1852 [in 1852-1853], 9:58; 1858 [in 1858- 1870), 2:20, plate 6: figures 4, 5 450 SMITHSONIAN CONTRIBUTIONS TO ZOOLOGY"
"pulchellus, Bulimus folliculus A. Moquin-Tandon, 1855",25598,"pulchellus, Bulimus folliculus A. Moquin-Tandon, 1855b, 2:307, plate 22: figure 30"
"pulchellus, Callochiton P. Carpenter, 1865",25599,"pulchellus, Callochiton P. Carpenter, 1865d:276"
"pulchellus, Fusus Piette, 1856",25600,"pulchellus, Fusus Piette, 1856b, 13:593, plate 15: figures 11, 12"
"pulchellus, Hexabranchus Pease, 1860",25601,"pulchellus, Hexabranchus Pease, 1860a:33"
"pulchellus, Macrocheilus Meek and Hayden, in Meek and Worthen, 1860",25602,"pulchellus, Macrocheilus Meek and Hayden, in Meek and Worthen, 1860:467"
"pulchellus, Obeliscus A. Adams, 1854",25603,"pulchellus, Obeliscus A. Adams, 1854h:808, plate 171: figure 20; as Pyramidella, G. Sowerby, 1865 [in 1865-1870], 15(Pyramidella): plate 4: species 24"
"pulchellus, Strombus Reeve, 1851",25604,"pulchellus, Strombus Reeve, 1851 [in 1851-1870], 6(Strombus): plate 19: species 52"
"pulchellus, Triphoris A. Adams, 1851",25605,"pulchellus, Triphoris A. Adams, 1851m:278"
"pulchellus, Trochus Baily, 1858",25606,"pulchellus, Trochus Baily, 1858, 14:149, plate 10: figures 15 a-c"
"pulchellus, Turbo Deshayes, 1863",25607,"pulchellus, Turbo Deshayes, 1863 [in 1856-1865], 2:902, plate 58: figures 8-10"
"pulchellus, Turbo Piette, 1855",25608,"pulchellus, Turbo Piette, 1855a, 12:1115"
"pulchellus, Turbo Terquem and Jourdy, 1869",25609,"pulchellus, Turbo Terquem and Jourdy, 1869, 9:62, plate 3: figures 10-12"
"pulchellus, Zonites lucidus Drouet, 1867",25610,"pulchellus, Zonites lucidus Drouet, 1867:37"
"pulcher, Conus A. Adams, 1853",25611,"pulcher, Conus A. Adams, 1853c: 117"
"pulcher, Hemisinus Reeve, 1860",25612,"pulcher, Hemisinus Reeve, 1860 [in 1851-1870], 12(Hemisinus): plate 4: species 15"
"pulcher, Murex A. Adams, 1851",25613,"pulcher, Murex A. Adams, 18511:270"
"pulcher, Mytilus (Modiolus) Forbes, 1856",25614,"pulcher, Mytilus (Modiolus) Forbes, 1856a, 7:153, plate 14: figure 6"
"pulcher, Vertagus A. Adams, in Reeve, 1865",25615,"pulcher, Vertagus A. Adams, in Reeve, 1865 [in 1851-1870], !5(Vertagus): plate 4: species 20"
"pulcherrima, Cleodora Mayer, 1868",25616,"pulcherrima, Cleodora Mayer, 1868 [in 1857-1869], 16:105, plate 2: figure 3"
"pulcherrima, Delphinula Deshayes, 1863",25617,"pulcherrima, Delphinula Deshayes, 1863 [in 1856-1865], atlas 2: plate 62: figures 4-7; errata, 3:667"
"pulcherrima, Gibbula A. Adams, 1854",25618,"pulcherrima, Gibbula A. Adams, 1854a: 39"
"pulcherrima, Liotia A. Adams, 1850",25619,"pulcherrima, Liotia A. Adams, 1850f:5O; [reprinted 1851, 7:332]"
"pulcherrima, Melania Anthony, 1860",25620,"pulcherrima, Melania Anthony, 1860:58; Reeve, 1860 [in 1851— 1870], 12(Melania): plate 46: species 336"
"pulcherrima, Minolta Angas, 1869",25621,"pulcherrima, Minolta Angas, 1869a:48, plate 2: figure 10"
"pulcherrima, Neritina Mousson, 1857",25622,"pulcherrima, Neritina Mousson, 1857, 6:164"
"pulcherrima, Pleurotoma terebralis F. Edwards, 1854",25623,"pulcherrima, Pleurotoma terebralis F. Edwards, 1854 [in 1852- 1877], 3:233, plate 27: figure 10 e"
"pulcherrima, Psammobia Deshayes, 1854",25624,"pulcherrima, Psammobia Deshayes, 1854c:325; Reeve, 1857 [in 1851-1870], 10(Psammobia): plate 7: species 46"
"pulcherrima, Turbinella Deshayes, 1864",25625,"pulcherrima, Turbinella Deshayes, 1864 [in 1856-1865], atlas 2: plate 83: figures 12-14; 1865 [in 1856-1865], 3:294"
"pulcherrima, Venerupis Deshayes, 1853",25626,"pulcherrima, Venerupis Deshayes, 1853d:4, plate 18: figure 7; G. Sowerby, 1854 [in 1847-1886]:766, plate 165: figure 28"
"pulcherrima, Venus Deshayes, 1860",25627,"pulcherrima, Venus Deshayes, 1860b, 8:381, plate 14: figures 1, 2"
"pulcherrimum, Cerithium Deshayes, 1864",25628,"pulcherrimum, Cerithium Deshayes, 1864 [in 1856-1865], atlas 2: plate 75: figures 29, 30; 1865 [in 1856-1865], 3:207"
"pulcherrimus, Otostomus H. Adams, 1866",25629,"pulcherrimus, Otostomus H. Adams, 1866d:442, plate 38: figure 3"
"pulchra, Alaba A. Adams, 1862",25630,"pulchra, Alaba A. Adams, 1862h, 10:296"
"pulchra, Auriculella Pease, 1868",25631,"pulchra, Auriculella Pease, 1868a, 16:346, plate 14: figure 6"
"pulchra, Bakevellia Swallow, in Swallow and Hawn, 1858",25632,"pulchra, Bakevellia Swallow, in Swallow and Hawn, 1858, 1:189"
"pulchra, Bithinia Deshayes, 1862",25633,"pulchra, Bithinia Deshayes, 1862 [in 1856-1865], 2:508, plate 34: figures 29-31"
"pulchra, Cardita Deshayes, 1858",25634,"pulchra, Cardita Deshayes, 1858 [in 1856-1865], atlas 1: plate 61: figures 25-27; 1860 [in 1856-1865], 1:771"
